fecha,plan,sede,dpto,ciudad,vendedor,cantidad
20140616,347,4,3,1,5347,1
20140717,347,4,3,1,5347,1
20140715,347,4,3,2,5418,1
20140801,347,4,3,1,5418,1
20140814,347,4,3,1,4328,1
20140812,347,4,3,1,1371,1
20140904,347,4,3,1,5418,1
20140905,347,4,3,1,4328,1
20140911,347,4,3,1,5418,1
20140920,347,4,3,1,3476,1
20150117,351,4,3,1,4328,1
20150113,351,4,3,1,3346,2
20150118,351,4,3,2,1371,1
20150114,351,4,3,1,6335,1
20150121,351,4,3,1,3476,3
20150122,351,4,3,1,6335,6
20150123,351,4,3,1,6347,3
20150129,351,4,3,1,3476,3
20150131,351,4,3,1,6356,1
20150128,351,4,3,1,6335,3
20150130,351,4,3,1,5347,2
20150205,351,4,3,1,302,2
20150206,351,4,3,1,6353,2
20150207,351,4,3,1,6353,1
20150205,351,4,3,1,6353,1
20150204,351,4,3,1,3346,1
20150205,351,4,3,2,5347,1
20150209,351,4,3,2,5427,1
20150210,351,4,3,1,1371,1
20150212,351,4,3,1,1371,1
20150212,351,4,3,1,6355,3
20150218,351,4,3,1,302,1
20150220,351,4,3,1,6356,1
20150219,351,4,3,1,3476,3
20150222,351,4,3,1,1371,1
20150221,351,4,1,74,3476,1
20150218,351,4,1,74,6335,2
20150223,351,4,3,1,3346,1
20150224,351,4,3,1,4328,1
20150225,351,4,3,1,6335,2
20150228,351,4,3,1,6335,3
20150302,351,4,3,1,302,1
20150305,351,4,3,1,6361,1
20150304,351,4,3,1,5347,1
20150313,351,4,3,1,5347,1
20150311,351,4,3,1,6359,1
20150313,351,4,3,1,6335,3
20150316,351,4,3,1,302,1
20150317,351,4,3,1,6355,1
20150321,351,4,3,1,1371,2
20150317,351,4,3,1,6335,4
20150325,351,4,3,1,6356,1
20150330,351,4,3,1,6335,1
20150404,351,4,1,74,6359,1
20150401,351,4,3,1,6363,1
20150330,351,4,3,1,6355,1
20150409,351,4,3,1,4328,3
20150406,351,4,3,2,5347,1
20150409,351,4,3,1,6335,5
20150416,351,4,3,1,6366,1
20150417,351,4,3,1,4328,1
20150417,351,4,3,2,6359,1
20150417,351,4,3,1,6359,1
20150416,351,4,3,1,6364,1
20150416,351,4,3,1,6363,1
20150415,351,4,3,1,6335,3
20150422,351,4,1,74,6359,1
20150428,351,4,3,1,6335,3
20150429,351,4,3,1,4328,1
20150506,351,4,3,1,6359,2
20150508,351,4,3,1,1371,4
20150507,351,4,3,1,6359,2
20150506,351,4,3,1,1371,2
20150508,351,4,3,1,6335,5
20150510,351,4,1,67,6335,2
20150515,351,4,3,1,3346,1
20150523,351,4,3,1,1371,1
20150521,351,4,6,5,6335,1
20150521,351,4,3,3,6335,4
20150527,351,4,3,13,302,1
20150526,351,4,3,1,4328,2
20150603,351,4,1,74,6359,1
20150605,351,4,3,1,6359,1
20150603,351,4,3,3,1371,1
20150612,351,4,3,3,4328,1
20150612,351,4,3,2,6335,1
20150608,351,4,3,2,6359,1
20150612,351,4,3,1,1371,3
20150625,351,4,3,3,6376,2
20150624,351,4,3,1,4328,1
20150702,351,4,3,2,302,1
20150703,351,4,3,1,6335,7
20150707,351,4,3,1,3346,1
20150714,351,4,1,74,302,1
20150717,351,4,3,3,6375,1
20150715,351,4,3,1,1371,2
20150716,351,4,3,2,1371,1
20150718,351,4,3,1,6359,1
20150722,351,4,3,2,6335,3
20150724,351,4,3,3,6335,2
20150722,351,4,3,3,6376,4
20150729,351,4,3,1,4328,1
20150804,351,4,3,1,3346,1
20150804,351,4,3,3,6375,1
20150806,351,4,3,3,3346,1
20150801,351,4,3,1,6359,2
20150809,351,4,3,1,1371,1
20150803,351,4,3,1,1371,1
20150803,351,4,3,1,6372,1
20150820,351,4,3,1,6359,1
20150821,351,4,3,3,6375,1
20150822,351,4,3,1,6373,1
20150820,351,4,3,2,4328,1
20150819,351,4,3,3,6380,1
20150830,351,4,3,4,6359,1
20150827,351,4,3,1,6373,1
20150827,351,4,3,1,6335,3
20150901,351,4,3,1,6335,3
20150906,351,4,3,1,1371,1
20150904,351,4,3,1,1371,1
20150908,351,4,3,4,6359,1
20150911,351,4,3,2,3346,1
20150912,351,4,3,3,6375,1
20150916,351,4,3,1,1371,2
20150918,351,4,3,1,6335,8
20150916,351,4,3,1,6388,1
20150923,351,4,3,1,6372,1
20150926,351,4,3,1,1371,4
20150926,351,4,3,1,6383,1
20150929,351,4,3,1,4328,1
20151001,351,4,3,1,1371,1
20151007,351,4,3,1,3346,1
20151005,351,4,1,74,6335,1
20151022,351,4,3,1,6359,1
20151026,351,4,3,1,6359,1
20151020,351,4,3,1,6373,2
20151022,351,4,3,3,6375,1
20151024,351,4,3,1,6372,1
20151025,351,4,3,1,6335,1
20151027,351,4,3,1,4328,1
20151101,351,4,3,1,6335,3
20151031,351,4,3,2,6335,1
20151104,351,4,3,1,4328,1
20151106,351,4,3,2,1371,3
20151107,351,4,3,1,6335,1
20151112,351,4,3,1,6373,1
20151111,351,4,3,1,6359,2
20151109,351,4,3,1,6335,1
20151112,351,4,3,2,6335,1
20151120,351,4,1,91,6359,1
20151126,351,4,3,2,6373,1
20151125,351,4,3,2,6373,1
20151127,351,4,3,2,6384,1
20151124,351,4,3,2,6386,2
20151126,351,4,3,1,6335,2
20151127,351,4,3,1,6335,1
20151201,351,4,3,2,4328,1
20151203,351,4,3,1,6335,1
20151204,351,4,3,1,1371,2
20151203,351,4,3,2,1371,3
20151217,351,4,6,2,6335,1
20151216,351,4,3,2,6393,1
20151230,351,4,1,67,6335,1
20160105,351,4,3,1,1371,1
20150114,352,4,3,4,5401,1
20150122,352,4,3,2,302,2
20150129,352,4,3,2,302,1
20150303,352,4,3,1,1371,1
20150415,352,4,3,1,6335,1
20150603,352,4,3,2,6335,1
20150716,352,4,1,61,6335,1
20150728,352,4,3,2,1371,1
20150812,352,4,3,4,5401,1
20150930,352,4,3,1,6359,1
20151113,352,4,3,5,6335,3
20151203,352,4,3,1,6373,1
20160105,352,4,3,1,302,1
20150203,355,4,3,1,6356,1
20150221,355,4,3,1,6335,1
20150611,355,4,3,2,6335,1
20150909,355,4,3,1,302,1
20160122,361,4,3,1,4328,1
20160122,361,4,3,2,1371,1
20160121,361,4,3,1,6335,1
20160122,361,4,3,2,6335,2
20160126,361,4,3,2,6394,1
20160126,361,4,1,74,6359,2
20160202,361,4,3,1,6359,3
20160201,361,4,3,1,6359,2
20160204,361,4,1,74,6396,1
20160203,361,4,3,1,4328,1
20160206,361,4,3,1,6335,1
20160205,361,4,3,1,1371,3
20160213,361,4,3,1,1371,1
20160217,361,4,3,1,6359,1
20160217,361,4,3,2,6394,1
20160217,361,4,3,1,4328,2
20160224,361,4,1,74,6359,1
20160225,361,4,3,2,6400,1
20160223,361,4,3,1,6335,1
20160306,361,4,3,3,6359,1
20160306,361,4,3,5,6401,1
20160303,361,4,3,2,1371,1
20160303,361,4,3,3,6335,2
20160305,361,4,3,1,6335,7
20160306,361,4,3,3,6335,1
20160311,361,4,1,74,6359,1
20160309,361,4,3,2,6396,1
20160309,361,4,3,1,6335,1
20160310,361,4,3,2,6400,1
20160317,361,4,3,1,6335,5
20160318,361,4,3,5,6404,1
20160319,361,4,3,5,6403,1
20160331,361,4,3,2,6396,1
20160331,361,4,3,1,6359,2
20160408,361,4,3,1,6405,1
20160405,361,4,3,2,6405,1
20160408,361,4,3,1,302,1
20160404,361,4,3,2,4328,1
20160410,361,4,3,1,6335,6
20160404,361,4,3,3,6335,1
20160413,361,4,3,2,6405,1
20160414,361,4,3,2,6405,2
20160418,361,4,3,1,4328,1
20160418,361,4,1,67,6335,1
20160418,361,4,3,2,6395,1
20160429,361,4,3,4,6405,1
20160428,361,4,3,3,1371,2
20160501,361,4,3,2,6395,1
20160506,361,4,3,3,6410,1
20160503,361,4,3,3,6410,1
20160506,361,4,3,1,4328,1
20160505,361,4,3,1,1371,1
20160506,361,4,3,1,6335,3
20160511,361,4,1,53,302,1
20160514,361,4,3,3,4328,1
20160513,361,4,3,1,6335,3
20160507,361,4,3,3,6335,1
20160517,361,4,3,1,6394,1
20160520,361,4,3,1,6359,1
20160519,361,4,3,1,6359,1
20160525,361,4,3,3,6416,1
20160603,361,4,3,1,6359,1
20160601,361,4,3,1,4328,1
20160530,361,4,1,67,6335,1
20160602,361,4,3,1,6335,3
20160608,361,4,3,1,6420,1
20160610,361,4,3,3,1371,3
20160623,361,4,3,1,4328,2
20160621,361,4,3,1,4328,1
20160624,361,4,3,3,6421,2
20160619,361,4,3,1,6335,7
20160622,361,4,3,1,1371,1
20160619,361,4,3,2,6335,1
20160705,361,4,3,3,6416,2
20160705,361,4,3,1,6335,1
20160710,361,4,3,3,6335,1
20160710,361,4,1,53,6425,1
20160712,361,4,3,1,4328,2
20160714,361,4,3,1,4328,2
20160714,361,4,3,1,6359,1
20160718,361,4,3,3,6359,2
20160721,361,4,1,74,6359,1
20160722,361,4,3,1,6426,1
20160720,361,4,3,1,1371,1
20160720,361,4,3,1,6335,1
20160801,361,4,3,3,6432,1
20160801,361,4,3,1,6335,2
20160731,361,4,1,67,6359,1
20160803,361,4,3,1,6335,1
20160801,361,4,3,2,6335,1
20160804,361,4,3,1,6425,1
20160808,361,4,3,1,6359,3
20160811,361,4,3,1,6359,2
20160810,361,4,3,1,6335,3
20160819,361,4,1,74,6431,1
20160814,361,4,1,74,6335,1
20160826,361,4,1,74,1371,1
20160826,361,4,3,1,1371,1
20160830,361,4,3,1,6359,1
20160830,361,4,3,3,6431,2
20160902,361,4,1,74,6335,1
20160902,361,4,3,1,1371,5
20160830,361,4,3,3,6432,1
20160906,361,4,3,3,6433,1
20160908,361,4,3,3,6433,1
20160913,361,4,3,1,4328,1
20160913,361,4,3,3,6433,1
20160913,361,4,1,74,1371,1
20160920,361,4,1,74,6435,1
20160919,361,4,1,74,6435,1
20160923,361,4,3,3,6432,1
20160929,361,4,1,74,6394,1
20160930,361,4,3,2,6335,2
20160930,361,4,1,74,1371,1
20161007,361,4,3,1,6359,3
20161003,361,4,3,2,6359,1
20161008,361,4,1,74,4328,1
20161005,361,4,3,2,1371,3
20161005,361,4,3,2,6335,2
20161007,361,4,3,1,6335,2
20161011,361,4,3,3,6433,2
20161014,361,4,3,3,6433,1
20161012,361,4,3,3,6440,1
20161018,361,4,3,2,6359,2
20161020,361,4,3,2,6359,3
20161018,361,4,3,3,6441,1
20161018,361,4,3,3,6442,1
20161018,361,4,1,53,6335,1
20161025,361,4,3,3,6440,1
20161025,361,4,3,3,6335,2
20161104,361,4,3,1,302,1
20161031,361,4,3,1,4328,2
20161111,361,4,3,1,6359,4
20161109,361,4,3,5,4328,4
20161109,361,4,3,3,6442,1
20161111,361,4,3,1,1371,1
20161109,361,4,3,2,1371,1
20161116,361,4,3,2,6394,1
20161116,361,4,3,3,6433,2
20161121,361,4,3,1,6425,1
20161121,361,4,3,3,6433,1
20161123,361,4,3,1,6335,1
20161130,361,4,1,74,6425,2
20161128,361,4,1,74,1371,1
20161202,361,4,3,2,6335,2
20161209,361,4,3,2,6335,1
20161205,361,4,3,1,6425,1
20161213,361,4,3,1,4328,1
20161214,361,4,3,2,4328,1
20161222,361,4,3,1,6335,1
20170109,361,4,3,1,6359,1
20160124,362,4,3,1,6335,1
20160203,362,4,3,1,6394,1
20160211,362,4,3,1,4328,1
20160223,362,4,3,1,6335,1
20160302,362,4,3,1,6359,1
20160314,362,4,3,1,1371,1
20160408,362,4,1,74,6359,1
20160406,362,4,3,2,6335,1
20160501,362,4,3,2,6335,1
20160520,362,4,3,1,6335,2
20160703,362,4,3,1,6335,1
20160715,362,4,3,1,6335,1
20160721,362,4,3,1,302,1
20160721,362,4,3,1,4328,1
20160726,362,4,3,1,6335,1
20160916,362,4,3,2,6359,1
20160314,365,4,3,1,6335,1
20160514,365,4,3,1,6394,1
20160731,365,4,3,1,6335,1
20160916,365,4,3,2,6335,1
20161219,365,4,3,1,6335,2
20170113,371,4,3,2,4328,1
20170116,371,4,3,1,4328,2
20170119,371,4,3,2,4328,1
20170120,371,4,3,5,4328,1
20170116,371,4,3,1,6335,3
20170125,371,4,1,74,6359,1
20170123,371,4,3,2,6450,1
20170126,371,4,3,2,6448,1
20170125,371,4,3,1,1371,1
20170203,371,4,3,1,4328,1
20170210,371,4,3,1,6359,1
20170208,371,4,3,3,6433,1
20170216,371,4,3,1,4328,1
20170213,371,4,3,2,6441,2
20170213,371,4,3,2,6433,1
20170216,371,4,3,1,6359,1
20170217,371,4,3,10,6335,1
20170223,371,4,3,1,4328,1
20170228,371,4,3,1,6359,1
20170303,371,4,3,3,6433,1
20170301,371,4,3,2,6335,1
20170307,371,4,3,1,6359,1
20170309,371,4,3,1,6335,2
20170307,371,4,3,1,1371,1
20170307,371,4,3,2,1371,1
20170313,371,4,3,3,6451,1
20170312,371,4,3,2,4328,1
20170312,371,4,3,2,6335,1
20170322,371,4,3,1,302,1
20170319,371,4,3,2,6335,1
20170324,371,4,3,2,1371,1
20170329,371,4,3,1,6433,1
20170328,371,4,1,74,6359,2
20170328,371,4,3,2,1371,1
20170406,371,4,3,1,6454,1
20170405,371,4,3,1,6359,5
20170403,371,4,3,3,6451,1
20170407,371,4,3,1,6460,1
20170412,371,4,3,2,6425,1
20170410,371,4,3,1,6335,1
20170419,371,4,3,1,6464,1
20170418,371,4,3,3,6335,1
20170427,371,4,1,74,6359,1
20170505,371,4,3,1,6359,1
20170507,371,4,3,3,6441,1
20170502,371,4,3,5,6359,1
20170503,371,4,3,2,6465,1
20170504,371,4,3,2,6465,1
20170509,371,4,3,2,6394,1
20170511,371,4,3,2,6335,1
20170509,371,4,3,3,6335,2
20170510,371,4,3,1,6335,1
20170517,371,4,1,74,6359,1
20170519,371,4,3,1,6394,1
20170517,371,4,3,1,1371,2
20170516,371,4,3,2,1371,1
20170523,371,4,3,1,302,1
20170525,371,4,3,1,6359,1
20170525,371,4,3,2,6394,1
20170528,371,4,1,80,6359,1
20170530,371,4,3,1,6359,1
20170608,371,4,3,3,6454,1
20170607,371,4,3,1,6359,2
20170608,371,4,1,74,6359,1
20170605,371,4,3,2,6335,2
20170609,371,4,1,74,6467,1
20170614,371,4,3,1,6335,1
20170615,371,4,3,1,1371,1
20170616,371,4,1,74,6443,1
20170621,371,4,3,1,6335,2
20170621,371,4,3,2,6415,1
20170625,371,4,3,1,6359,1
20170630,371,4,3,1,1371,2
20170706,371,4,3,2,4328,2
20170704,371,4,3,3,6444,1
20170707,371,4,3,1,4328,1
20170707,371,4,3,1,1371,2
20170712,371,4,3,2,6464,2
20170710,371,4,3,2,4328,1
20170712,371,4,1,74,6465,1
20170713,371,4,3,1,6475,1
20170714,371,4,3,2,1371,1
20170712,371,4,3,1,6481,1
20170709,371,4,3,2,6335,1
20170713,371,4,3,1,6481,1
20170714,371,4,3,1,6335,4
20170721,371,4,3,1,6359,3
20170718,371,4,3,3,6433,1
20170718,371,4,1,74,1371,1
20170717,371,4,3,1,6335,1
20170721,371,4,3,1,6481,2
20170721,371,4,3,1,1371,1
20170730,371,4,3,1,6359,2
20170727,371,4,3,3,6454,1
20170725,371,4,1,74,6465,1
20170728,371,4,3,2,1371,1
20170723,371,4,3,1,6481,1
20170803,371,4,3,1,6454,1
20170804,371,4,1,74,6335,1
20170802,371,4,1,74,6464,1
20170803,371,4,3,1,6475,2
20170731,371,4,1,74,6489,1
20170803,371,4,1,74,6489,2
20170803,371,4,3,2,4328,1
20170801,371,4,3,2,1371,2
20170809,371,4,4,1,4328,1
20170808,371,4,3,2,6335,2
20170809,371,4,3,2,1371,1
20170811,371,4,1,61,6443,1
20170811,371,4,1,74,6443,3
20170816,371,4,3,2,6464,1
20170815,371,4,3,2,4328,1
20170817,371,4,3,1,6335,1
20170818,371,4,1,20,6335,1
20170816,371,4,1,74,6491,2
20170814,371,4,1,74,6491,1
20170825,371,4,3,2,1371,4
20170822,371,4,3,2,1371,1
20170824,371,4,3,2,6465,1
20170822,371,4,1,74,6486,2
20170822,371,4,1,74,6490,2
20170830,371,4,1,74,6443,1
20170901,371,4,3,1,4328,1
20170901,371,4,3,2,6359,3
20170831,371,4,3,1,6359,1
20170830,371,4,3,3,6433,1
20170906,371,4,1,74,6443,1
20170905,371,4,1,74,6475,1
20170906,371,4,3,1,6335,1
20170915,371,4,3,1,6359,2
20170914,371,4,1,74,6443,1
20170915,371,4,3,1,6335,7
20170911,371,4,3,2,4328,1
20170911,371,4,1,99,6335,1
20170911,371,4,1,74,6491,1
20170914,371,4,1,74,6490,1
20170922,371,4,3,3,6433,1
20170920,371,4,3,3,6433,1
20170917,371,4,1,74,6335,1
20170920,371,4,1,74,6443,1
20170927,371,4,1,74,6475,2
20170929,371,4,3,1,6359,3
20170926,371,4,1,74,6491,1
20170928,371,4,1,74,6443,1
20171004,371,4,3,1,302,1
20171003,371,4,3,2,6359,1
20171002,371,4,1,74,6475,1
20171003,371,4,3,1,1371,1
20171001,371,4,3,1,1371,1
20171010,371,4,3,1,302,1
20171012,371,4,3,1,1371,1
20171020,371,4,3,3,6444,1
20171022,371,4,3,2,6359,4
20171022,371,4,3,3,6359,1
20171021,371,4,3,3,6475,1
20171027,371,4,3,1,6443,1
20171030,371,4,3,2,6359,1
20171031,371,4,3,2,6359,1
20171030,371,4,3,2,4328,2
20171103,371,4,1,80,6465,1
20171103,371,4,3,3,6335,2
20171103,371,4,1,99,6486,1
20171106,371,4,1,65,6443,1
20171110,371,4,3,2,1371,2
20171109,371,4,3,2,1371,2
20171111,371,4,3,1,6464,1
20171111,371,4,1,74,7301,1
20171120,371,4,1,76,6359,1
20171125,371,4,3,1,6359,3
20171124,371,4,1,91,7301,1
20171120,371,4,3,3,4328,1
20171125,371,4,3,5,6335,2
20171129,371,4,3,3,6359,1
20171201,371,4,3,2,4328,1
20171203,371,4,1,65,6443,1
20171211,371,4,3,1,7304,2
20171209,371,4,3,2,6335,5
20171219,371,4,1,74,7301,1
20171218,371,4,3,10,1371,1
20171218,371,4,3,1,1371,1
20171230,371,4,3,1,6359,1
20170116,372,4,3,3,6433,1
20170202,372,4,3,1,4328,1
20170217,372,4,3,1,6335,1
20170222,372,4,3,12,302,1
20170220,372,4,3,1,4328,1
20170316,372,4,1,74,6335,1
20170323,372,4,6,3,302,1
20170322,372,4,3,1,6335,1
20170501,372,4,3,1,6335,1
20170714,372,4,3,3,6433,1
20170801,372,4,3,1,6359,1
20170804,372,4,3,1,6359,1
20170809,372,4,3,3,6444,2
20170910,372,4,3,1,6359,1
20170919,372,4,1,74,6486,1
20171002,372,4,1,74,6486,1
20171214,372,4,3,2,6491,1
20171214,372,4,3,1,302,1
20170207,375,4,3,1,6359,1
20170305,375,4,3,1,4328,1
20170312,375,4,3,1,6335,1
20170410,375,4,1,74,6463,1
20170816,375,4,3,3,6444,1
20170816,375,4,3,1,6335,1
20170813,375,4,3,1,6335,1
20170826,375,4,3,1,6335,1
20170829,375,4,3,3,6444,1
20170906,375,4,3,1,1371,1
20170915,375,4,3,3,6444,2
20170922,375,4,3,1,6335,1
20180105,375,4,3,1,302,1
20180110,381,4,3,1,302,2
20180116,381,4,3,1,302,1
20180122,381,4,1,74,6443,1
20180122,381,4,3,3,6359,1
20180126,381,4,1,74,6359,3
20180122,381,4,3,1,4328,2
20180122,381,4,1,74,1371,1
20180123,381,4,1,80,6335,1
20180126,381,4,3,1,6335,1
20180121,381,4,3,1,6335,1
20180126,381,4,3,1,1371,1
20180202,381,4,3,1,302,1
20180207,381,4,3,2,6359,1
20180209,381,4,3,1,6359,1
20180208,381,4,3,10,6359,1
20180216,381,4,3,2,4328,1
20180215,381,4,3,1,6465,2
20180216,381,4,3,1,6359,1
20180214,381,4,3,1,6359,1
20180215,381,4,3,1,1371,2
20180213,381,4,3,1,1371,2
20180214,382,4,3,1,302,1
20180213,382,4,3,3,1371,1
20180215,382,4,3,1,1371,1
20180123,385,4,3,5,5427,1
20180125,385,4,3,3,6433,1
20121213,321,4,3,1,5351,1
20121214,321,4,3,2,5402,1
20121214,321,4,3,1,1371,1
20121205,321,4,3,2,1371,1
20130104,321,4,3,2,4328,1
20130110,321,4,3,2,4594,1
20130110,321,4,3,2,3346,1
20130115,321,4,3,2,5402,1
20130111,321,4,3,2,5402,1
20130115,321,4,3,2,5391,1
20130125,321,4,3,2,5409,1
20130123,321,4,3,2,5391,1
20120116,322,4,3,1,3346,1
20120125,322,4,3,2,5317,1
20120131,322,4,3,1,302,1
20120203,322,4,3,1,4583,1
20120204,322,4,3,1,5311,1
20120211,322,4,3,1,4596,2
20120210,322,4,3,1,4596,1
20120219,322,4,3,1,4539,2
20120317,322,4,3,1,4582,1
20120218,322,4,3,1,5315,2
20120219,322,4,3,1,5317,1
20120221,322,4,3,2,302,2
20120225,322,4,3,1,4577,3
20120226,322,4,3,1,5311,3
20120301,322,4,3,1,1371,1
20120301,322,4,3,1,4538,1
20120303,322,4,3,2,4573,1
20120304,322,4,3,1,302,1
20120306,322,4,3,3,4596,1
20120311,322,4,3,1,4538,6
20120315,322,4,3,1,5311,3
20120317,322,4,3,1,5330,1
20120321,322,4,3,1,5325,1
20120323,322,4,3,1,5339,1
20120403,322,4,3,1,4583,1
20120410,322,4,1,74,5311,1
20120413,322,4,3,1,5311,2
20120418,322,4,3,1,5330,1
20120418,322,4,3,1,5325,2
20120419,322,4,3,1,5340,1
20120426,322,4,3,1,5311,1
20120425,322,4,3,1,5340,2
20120423,322,4,3,1,5341,2
20120427,322,4,3,4,5343,1
20120503,322,4,3,1,5343,1
20120510,322,4,3,1,5331,1
20120515,322,4,3,1,5347,1
20120529,322,4,3,1,4582,1
20120619,322,4,3,2,302,1
20120621,322,4,3,1,5347,1
20120620,322,4,1,74,5347,1
20120710,322,4,3,1,3476,1
20120710,322,4,3,1,5365,1
20120705,322,4,3,1,5363,1
20120707,322,4,1,80,3725,2
20120704,322,4,1,74,5368,1
20120719,322,4,1,61,5380,1
20120717,322,4,3,1,5358,1
20120723,322,4,1,61,5347,1
20120809,322,4,1,61,5347,1
20120812,322,4,1,61,5311,1
20120831,322,4,3,1,5347,1
20120904,322,4,3,1,5395,1
20120906,322,4,3,1,1371,1
20120910,322,4,6,3,5396,1
20120913,322,4,3,1,5387,1
20120918,322,4,3,1,5311,2
20121014,322,4,3,2,5347,1
20121012,322,4,3,2,5402,1
20121016,322,4,3,1,4328,1
20121024,322,4,3,1,5389,1
20121027,322,4,6,3,4328,2
20121106,322,4,1,74,5347,2
20121123,322,4,3,1,5387,1
20121117,322,4,3,5,5347,1
20130117,322,4,3,1,5402,1
20130124,322,4,3,1,302,1
20130203,331,4,1,74,5347,1
20130201,331,4,3,2,4328,1
20130208,331,4,3,3,3476,1
20130207,331,4,3,2,5347,1
20130207,331,4,3,1,3346,1
20130214,331,4,3,1,3346,1
20130212,331,4,3,2,4328,2
20130214,331,4,3,3,3476,1
20130213,331,4,3,1,1371,1
20130214,331,4,3,1,5347,1
20130216,331,4,1,74,1371,1
20130215,331,4,3,2,5347,1
20130216,331,4,3,1,5347,1
20130224,331,4,3,1,3476,1
20130218,331,4,3,3,3476,1
20130223,331,4,3,1,5347,1
20130223,331,4,3,1,1371,1
20130220,331,4,3,1,5402,1
20130219,331,4,3,1,5391,1
20130228,331,4,3,1,3346,1
20130227,331,4,3,1,4328,1
20130308,331,4,3,1,5420,3
20130304,331,4,3,1,5311,1
20130304,331,4,3,1,3476,2
20130305,331,4,3,1,4328,3
20130306,331,4,3,3,4328,1
20130312,331,4,3,2,3346,1
20130317,331,4,3,1,5347,1
20130313,331,4,3,1,5351,1
20130314,331,4,3,1,1371,1
20130318,331,4,3,2,302,1
20130319,331,4,3,1,3346,1
20130319,331,4,3,2,5311,1
20130318,331,4,3,1,1371,1
20130321,331,4,3,1,5402,1
20130404,331,4,3,1,5311,1
20130330,331,4,3,1,5347,1
20130405,331,4,3,2,3346,2
20130404,331,4,3,2,1371,2
20130408,331,4,3,1,302,1
20130411,331,4,3,4,3476,1
20130408,331,4,3,1,5423,1
20130410,331,4,3,1,5423,1
20130410,331,4,3,1,5391,1
20130409,331,4,3,2,1371,1
20130409,331,4,3,1,5402,1
20130417,331,4,3,2,3346,1
20130419,331,4,3,1,3476,1
20130414,331,4,3,1,3476,1
20130415,331,4,3,2,5347,1
20130424,331,4,3,2,3476,2
20130427,331,4,3,3,3346,1
20130426,331,4,3,3,5429,2
20130502,331,4,3,3,5429,2
20130501,331,4,3,3,5429,1
20130506,331,4,3,1,1371,3
20130509,331,4,3,3,5430,2
20130514,331,4,3,1,5351,1
20130514,331,4,3,1,3346,1
20130514,331,4,3,3,5429,1
20130521,331,4,3,1,1371,1
20130524,331,4,3,1,5402,1
20130528,331,4,3,2,5347,1
20130531,331,4,3,1,3476,2
20130601,331,4,3,3,5429,1
20130529,331,4,3,3,5429,3
20130608,331,4,3,1,5347,2
20130607,331,4,3,1,3346,1
20130604,331,4,3,1,1371,2
20130616,331,4,3,1,5351,1
20130611,331,4,3,1,5347,1
20130620,331,4,3,1,5418,1
20130619,331,4,3,3,5311,3
20130618,331,4,3,1,5347,1
20130622,331,4,3,3,5429,1
20130618,331,4,3,1,5429,1
20130629,331,4,1,74,302,1
20130704,331,4,3,1,5311,1
20130703,331,4,3,2,5311,1
20130702,331,4,3,1,3346,1
20130704,331,4,3,1,3346,1
20130705,331,4,3,1,1371,4
20130712,331,4,3,1,3476,1
20130710,331,4,3,3,5433,2
20130710,331,4,3,3,5311,2
20130712,331,4,3,1,5418,1
20130709,331,4,3,1,5430,1
20130716,331,4,1,74,5311,1
20130715,331,4,3,3,5442,2
20130728,331,4,3,1,5347,4
20130726,331,4,3,1,5429,1
20130727,331,4,3,1,3476,1
20130725,331,4,3,1,4328,2
20130723,331,4,3,1,4328,1
20130731,331,4,3,1,5347,1
20130804,331,4,3,1,3476,8
20130803,331,4,3,1,1371,1
20130804,331,4,3,1,1371,3
20130808,331,4,3,1,5347,1
20130806,331,4,3,2,1371,1
20130806,331,4,3,1,1371,2
20130805,331,4,3,1,3346,1
20130808,331,4,3,1,1371,1
20130811,331,4,3,1,3476,4
20130816,331,4,1,74,3346,1
20130814,331,4,3,3,5311,1
20130821,331,4,3,1,3346,1
20130822,331,4,3,1,5418,1
20130821,331,4,3,1,4328,1
20130829,331,4,3,3,3346,1
20130831,331,4,3,3,5311,1
20130828,331,4,3,1,5351,1
20130901,331,4,3,1,5347,2
20130828,331,4,3,3,5445,1
20130829,331,4,3,3,3476,1
20130904,331,4,3,2,5311,2
20130903,331,4,3,2,5311,1
20130902,331,4,3,1,3476,1
20130904,331,4,3,1,5418,2
20130906,331,4,3,3,5437,2
20130906,331,4,3,1,4328,1
20130911,331,4,3,1,3346,4
20130910,331,4,3,2,5452,1
20130913,331,4,3,1,5452,1
20130910,331,4,3,1,5402,2
20130916,331,4,3,1,5311,1
20130919,331,4,3,1,5430,2
20130917,331,4,3,1,5452,1
20130927,331,4,3,1,5351,1
20130926,331,4,3,1,4328,2
20130927,331,4,3,4,5456,1
20130924,331,4,3,2,1371,1
20130926,331,4,3,1,3476,2
20130927,331,4,3,2,3476,1
20131001,331,4,3,1,302,1
20131003,331,4,6,3,5351,1
20131002,331,4,3,1,5347,3
20131004,331,4,3,1,5456,4
20131002,331,4,3,1,5455,4
20131002,331,4,3,1,5437,1
20131003,331,4,3,1,5454,2
20131001,331,4,3,1,3476,3
20131009,331,4,3,1,5445,2
20131010,331,4,3,1,5445,1
20131009,331,4,3,2,4328,1
20131009,331,4,3,2,5311,1
20131016,331,4,3,1,5311,2
20131015,331,4,3,1,5456,4
20131017,331,4,3,1,5445,1
20131024,331,4,3,1,5462,1
20131021,331,4,3,2,3346,1
20131025,331,4,1,91,5311,1
20131022,331,4,3,1,5347,1
