depto,ciudad,fecha,,vendedor,cantidad
1,67,20170104,3,4003,1
1,67,20160906,4,4140,1
1,67,20171128,3,4051,2
1,67,20120705,6,1237,1
1,67,20121122,5,1023,1
1,67,20130722,6,1916,1
1,67,20140530,5,4042,1
1,67,20141216,6,1037,1
1,67,20141121,6,4042,1
1,67,20150914,5,1027,3
1,67,20150506,6,471,1
1,67,20150901,6,1066,1
1,67,20151017,5,4080,1
1,67,20160119,6,4051,5
1,67,20160225,6,8201,1
1,67,20160204,6,1025,1
1,67,20160718,6,1076,1
1,67,20160706,6,1013,1
1,67,20160906,6,4478,1
1,67,20160914,6,4266,1
1,67,20160622,6,4478,1
1,67,20170124,6,1179,1
1,67,20161007,6,1161,2
1,67,20170302,5,1819,1
1,67,20160708,5,1812,2
1,67,20171204,6,4003,4
1,67,20171201,6,1013,1
1,67,20180202,5,1736,1
1,67,20180824,6,4003,1
1,67,20120320,4,1985,1
1,67,20150317,4,4051,3
1,67,20150929,4,1161,1
1,67,20150619,3,4051,1
1,67,20151022,4,4051,1
1,67,20151002,4,937,1
1,67,20160624,4,8211,1
1,67,20160625,4,4080,2
1,67,20160629,3,4478,1
1,67,20160213,3,1812,1
1,67,20160608,3,1135,1
1,67,20160427,4,8209,1
1,67,20160831,4,4071,1
1,77,20160623,6,3511,2
1,87,20170227,4,1985,1
1,77,20150603,4,1188,1
1,77,20170228,4,1929,1
1,67,20131220,6,1025,2
1,67,20150206,6,4051,4
1,67,20141017,6,1839,1
1,67,20150303,6,4068,1
1,67,20170425,5,1243,1
1,67,20160507,5,1812,1
1,67,20120622,4,1722,2
1,67,20121005,4,1118,1
1,67,20140114,4,1985,1
1,67,20131030,4,4075,1
1,67,20140731,4,1746,1
1,67,20151201,3,4051,1
1,67,20151215,3,1819,3
1,67,20150626,4,1684,1
1,67,20170303,4,4051,1
1,67,20171026,4,1736,2
1,89,20160729,4,1161,1
1,89,20170804,3,4095,1
1,76,20120824,6,1812,2
1,76,20121129,6,1677,1
1,76,20130803,5,1028,1
1,76,20121023,6,1985,1
1,76,20130117,6,1028,1
1,76,20130529,6,1812,1
1,76,20140204,6,1825,1
1,76,20150429,6,4332,1
1,76,20150921,5,440,1
1,76,20160113,6,1076,1
1,76,20150413,5,4327,1
1,76,20150909,6,1100,1
1,76,20170117,6,1812,1
1,76,20160801,6,1022,1
1,76,20151007,6,4051,1
1,76,20160519,6,4115,1
1,76,20160525,6,4302,1
1,76,20160729,6,1025,2
1,76,20170609,6,4003,1
1,76,20170510,6,1714,1
1,76,20170701,6,1022,1
1,76,20170710,6,1812,1
1,76,20170826,5,4300,1
1,76,20180110,5,1891,1
1,87,20131206,4,1908,1
1,76,20140312,6,1531,1
1,76,20140318,6,3020,1
1,76,20140508,5,4087,1
1,76,20140318,5,4087,1
1,76,20150401,6,4176,2
1,76,20141023,6,1888,1
1,76,20141124,5,1285,1
1,88,20170517,6,1812,1
1,87,20160204,4,1888,1
1,87,20180103,4,1046,1
1,76,20120510,6,1786,1
1,76,20121023,6,1909,1
1,76,20120813,5,1643,1
1,76,20150113,5,1918,1
1,76,20140829,5,27,1
1,76,20130309,5,1493,1
1,76,20131205,5,1199,1
1,76,20131115,5,1047,1
1,76,20140401,5,1002,1
1,76,20131106,5,1046,1
1,76,20140129,5,1714,1
1,76,20140407,6,1929,2
1,76,20140506,6,1929,1
1,76,20150122,6,1337,1
1,76,20150427,6,1881,1
1,76,20160503,5,4478,1
1,76,20160913,5,1874,1
1,76,20170307,6,1179,1
1,76,20171013,5,1918,1
1,76,20170404,6,1028,1
1,76,20171207,6,8222,1
1,76,20171205,5,1064,1
1,76,20171207,5,7190,1
1,67,20150424,4,1684,1
1,87,20150325,4,2219,1
1,88,20150312,3,1118,1
1,88,20161103,3,8222,1
1,88,20171002,3,1812,1
1,88,20170221,4,1916,1
1,76,20160528,3,1868,2
1,88,20161012,4,1812,2
1,67,20121130,5,1982,1
1,67,20121221,5,1888,1
1,67,20131028,6,1002,1
1,67,20141204,6,4068,1
1,67,20140726,5,1812,1
1,67,20150129,6,1964,2
1,67,20150618,6,1066,1
1,67,20160722,6,4299,1
1,67,20150810,6,1059,2
1,67,20150804,6,1828,1
1,67,20160316,6,1118,1
1,67,20161021,6,1023,1
1,67,20161027,6,1023,1
1,67,20160801,6,1030,1
1,67,20161227,6,1027,1
1,67,20161223,6,4051,5
1,67,20170607,5,1736,1
1,67,20180109,6,4051,3
1,87,20180118,4,4143,1
1,70,20140529,1,1812,1
1,70,20150307,2,4208,1
1,70,20141201,2,1253,1
1,70,20161205,2,1812,3
1,70,20170516,1,7202,2
1,71,,4,1132,1
1,71,20130716,4,4081,1
1,71,20130808,4,4063,1
1,71,20151124,4,4051,1
1,71,20160510,4,4042,1
1,71,20160524,4,1118,1
1,71,20170705,4,1047,1
1,71,20160903,4,4051,1
1,67,20131216,4,1046,1
1,67,20140127,4,1737,1
1,67,20150210,4,1812,1
1,67,20140522,4,1812,1
1,67,20150713,4,4132,1
1,67,20151016,4,1812,1
1,67,20160516,4,4290,1
1,67,20170216,3,1888,1
1,67,20170814,3,1030,2
1,67,20170327,4,1161,1
1,67,20171103,4,4051,2
1,82,20150526,4,4267,1
1,82,20170110,4,1028,1
1,87,20141124,4,1916,1
1,87,20161202,4,1002,3
1,87,20161209,4,4266,1
1,77,20170613,3,1002,1
1,67,20120627,8,1987,1
1,67,20121003,8,1819,1
1,67,20121116,7,1916,1
1,67,20130116,8,1987,1
1,67,20130710,8,1176,1
1,67,20120127,8,1868,1
1,67,20130716,8,1985,1
1,67,20130516,7,1283,1
1,67,20130314,7,1954,1
1,67,20140115,7,1712,1
1,67,20130830,7,1025,1
1,67,20130806,8,1030,1
1,67,20131205,8,1013,1
1,67,20130706,7,1023,1
1,67,20140429,8,1828,1
1,67,20140530,8,1076,1
1,67,20140604,8,1118,1
1,67,20140220,8,4068,1
1,67,20131129,8,1828,1
1,67,20140409,8,1046,1
1,67,20140426,7,1161,1
1,67,20140306,8,1118,1
1,67,20140910,8,4051,1
1,67,20150131,8,1161,1
1,67,20150611,8,1025,1
1,67,20141222,8,1908,1
1,67,20141010,8,4122,1
1,67,20160122,7,1137,1
1,67,20150813,7,4042,1
1,67,20150324,8,1030,2
1,67,20150226,8,4051,1
1,67,20150228,8,1027,1
1,67,20150210,7,1283,1
1,67,20150528,8,1819,1
1,67,20150411,8,1868,1
1,67,20150302,8,1139,1
1,67,20160122,8,4051,1
1,67,20150620,8,4051,1
1,67,20160308,8,1243,1
1,67,20150525,8,1760,1
1,67,20151204,8,4051,1
1,67,20150514,8,1046,1
1,67,20150908,8,1283,1
1,67,20160317,8,4051,2
1,67,20151231,8,8211,1
1,67,20150820,8,1025,1
1,67,20151228,8,1027,1
1,67,20160707,8,4051,2
1,67,20160817,8,1812,3
1,67,20160620,7,4042,1
1,67,20150923,8,4003,1
1,67,20160219,7,1047,1
1,67,20160209,8,4051,1
1,67,20151229,7,1677,1
1,67,20160106,7,1252,1
1,67,20160317,8,1059,1
1,67,20151223,7,4051,2
1,67,20151223,8,1023,1
1,67,20161130,8,4132,1
1,67,20160510,8,1671,1
1,67,20170707,8,4266,1
1,67,20170124,8,4051,1
1,67,20161116,8,1285,1
1,67,20160616,8,4124,1
1,67,20170717,7,1985,1
1,67,20160601,8,4138,1
1,67,20170303,8,1135,1
1,67,20161215,8,1964,2
1,67,20170328,8,1812,1
1,67,20161019,7,1279,2
1,67,20160930,8,1916,1
1,67,20170228,8,8210,1
1,67,20170721,8,1828,1
1,67,20170518,8,1118,1
1,67,20161129,8,1819,1
1,67,20170316,8,1025,1
1,67,20170928,8,1022,2
1,67,20171006,8,1714,1
1,67,20170309,8,4051,2
1,67,20170601,8,1828,1
1,67,20161222,7,4075,1
1,67,20170609,7,4266,1
1,67,20170811,7,1047,1
1,67,20171213,7,1161,2
1,67,20170224,7,1161,1
1,67,20171211,8,4051,5
1,67,20170401,8,8222,1
1,67,20170525,8,1023,2
1,67,20170328,7,1022,1
1,67,20170608,7,1888,1
1,67,20170713,7,4051,2
1,67,20171107,8,1819,2
1,67,20171017,8,4270,1
1,67,20171024,7,4051,1
1,67,20170814,7,1851,1
1,67,20170724,7,4051,1
1,67,20170817,8,1023,1
1,67,20180110,8,1828,1
1,67,20180208,8,1279,1
1,67,20171108,8,1023,1
1,67,20171218,8,1279,3
1,67,20171213,8,1046,1
1,67,20171221,8,1027,1
1,67,20171207,8,1819,1
1,67,20180117,8,1874,1
1,67,20141121,4,1120,1
1,67,20160128,4,4051,1
1,67,20160404,4,1812,1
1,67,20151017,4,1023,1
1,67,20160527,3,1028,1
1,67,20160727,3,8222,1
1,67,20170725,4,8211,1
1,67,20171206,4,1076,1
1,67,20130114,3,1076,1
1,67,20130129,4,1723,1
1,67,20150428,4,4271,1
1,67,20141210,4,1712,2
1,67,20161202,4,8221,1
1,67,20160429,4,1161,1
1,67,20170602,4,4478,1
1,67,20170609,4,4266,1
1,67,20170601,4,4075,1
1,67,20171019,4,4051,1
1,67,20171114,4,1028,2
1,67,20120314,4,1812,1
1,67,20120228,4,1812,1
1,67,20120214,3,1076,1
1,67,20120830,4,1986,1
1,67,20130301,3,1812,1
1,67,20120613,4,1797,1
1,67,20120728,4,1821,1
1,67,20130405,4,1240,1
1,67,20130404,4,1023,1
1,67,20131008,4,1985,1
1,67,20130828,3,1161,1
1,67,20131001,4,1023,1
1,67,20130821,4,4063,1
1,67,20140304,4,1743,1
1,67,20130605,4,1013,1
1,67,20130522,4,1027,1
1,67,20131122,4,1059,1
1,67,20130711,4,1023,1
1,67,20130726,3,1963,1
1,67,20130621,4,1839,1
1,67,20140829,4,465,1
1,67,20140124,4,1047,1
1,67,20140416,3,1828,1
1,67,20140416,4,1203,1
1,67,20141212,4,1161,1
1,67,20140916,4,4023,1
1,67,20160912,3,1279,1
1,67,20141217,3,4042,1
1,67,20150403,3,4051,1
1,67,20141229,4,4065,1
1,67,20150812,4,1059,1
1,67,20150622,4,4042,1
1,67,20160115,3,1059,1
1,67,20151008,4,1023,1
1,67,20151229,4,4051,3
1,67,20150604,4,1002,1
1,67,20150815,4,4051,1
1,67,20150806,4,1139,1
1,67,20151022,4,1013,1
1,67,20150908,4,1908,1
1,67,20151118,4,1812,1
1,67,20160921,4,1002,1
1,67,20160303,4,1674,2
1,67,20160824,4,4051,2
1,67,20160715,4,1022,1
1,67,20170710,4,8211,1
1,67,20170406,3,4051,1
1,67,20170617,3,4051,1
1,67,20161108,4,1002,2
1,67,20170112,4,1819,1
1,67,20161102,3,1118,1
1,67,20161226,4,1161,1
1,67,20171215,4,4270,1
1,67,20170503,3,1812,1
1,67,20170307,3,1812,1
1,67,20170316,4,4270,1
1,67,20170628,4,4266,1
1,67,20171021,4,4051,1
1,67,20170914,3,1812,2
1,67,20170726,4,8222,1
1,67,20171205,3,1243,1
1,67,20141024,4,4051,1
1,67,20150914,4,1027,1
1,67,20150702,4,4051,1
1,67,20160504,4,1929,1
1,67,20161202,4,4051,2
1,67,20170623,3,4051,4
1,67,20120614,8,1264,1
1,67,20120718,7,1760,1
1,67,20121116,7,1002,1
1,67,20130506,8,1783,1
1,67,20140819,8,1989,1
1,67,20150227,8,3066,1
1,67,20150420,7,4003,1
1,67,20150509,8,1002,1
1,67,20150326,8,1760,1
1,67,20160112,8,4123,1
1,67,20150715,8,4138,1
1,67,20151023,8,4051,2
1,67,20150909,8,4436,1
1,67,20150824,8,4051,2
1,67,20160520,8,1963,1
1,67,20160304,8,1173,1
1,67,20160728,7,4051,1
1,67,20160510,7,1671,1
1,67,20160610,7,466,1
1,67,20160622,8,1118,1
1,67,20161103,8,4051,1
1,67,20170808,7,4051,1
1,67,20160822,8,4051,1
1,67,20170324,8,4051,3
1,67,20161205,8,4051,2
1,67,20170906,7,4051,3
1,67,20170630,8,1279,1
1,67,20170810,8,1002,1
1,67,20180115,8,4051,1
1,67,20180227,8,4069,1
1,77,20140225,5,1985,1
1,67,20120704,5,1685,1
1,67,20120224,6,1711,1
1,67,20120329,6,1868,1
1,67,20120213,5,1743,1
1,67,20130225,6,1161,1
1,67,20120606,6,1023,1
1,67,20130404,6,1066,1
1,67,20130503,5,1118,1
1,67,20130406,6,1023,1
1,67,20121026,6,1118,1
1,67,20130411,6,635,1
1,67,20130401,5,1023,1
1,67,20130503,5,1720,1
1,67,20130606,5,1023,1
1,67,20121229,5,1023,1
1,67,20120922,6,1916,1
1,67,20130919,6,1137,1
1,67,20121207,6,1963,2
1,67,20130708,6,1135,1
1,67,20130930,6,1046,1
1,67,20131031,6,1819,1
1,67,20130829,6,1066,1
1,67,20140219,6,1076,1
1,67,20131101,6,1240,1
1,67,20141022,6,1030,1
1,67,20131213,6,1013,2
1,67,20131022,5,1916,1
1,67,20140211,6,1066,1
1,67,20140611,5,4042,1
1,67,20131217,6,1002,1
1,67,,6,1875,1
1,67,20131024,6,1059,1
1,67,20140205,6,1812,2
1,67,20140306,6,1028,1
1,67,20140521,6,1023,1
1,67,20140125,6,1982,1
1,67,20140122,6,1963,2
1,67,20140318,6,1016,1
1,67,20140704,6,1711,1
1,67,20150114,6,1797,1
1,67,20150124,6,4051,1
1,67,20160805,6,4042,1
1,67,20180105,5,1812,1
1,67,20150425,6,1868,1
1,67,20141110,6,1819,1
1,67,20150812,5,1812,1
1,67,20150302,6,1714,1
1,67,20150610,5,660,1
1,67,20150708,5,1027,1
1,67,20151111,5,1812,1
1,67,20150902,5,1684,1
1,67,20151030,5,1812,2
1,67,20150718,6,1002,1
1,67,20150826,6,1002,1
1,67,20150922,6,4065,1
1,67,20150821,6,1812,2
1,67,20151205,5,1022,1
1,67,20150406,6,1161,1
1,67,20150515,6,1027,1
1,67,20160122,6,1839,1
1,67,20150822,6,4051,1
1,67,20150716,6,1118,1
1,67,20160512,5,1179,1
1,67,20151010,6,1013,1
1,67,20150924,6,1756,1
1,67,20160808,6,3511,1
1,67,20160112,5,4051,2
1,67,20141125,6,4465,1
1,67,20151201,6,4051,2
1,67,20160106,6,1963,2
1,67,20151202,6,1137,1
1,67,20160428,6,4043,2
1,67,20151223,6,1027,1
1,67,20160608,5,8222,1
1,67,20161205,6,4051,1
1,67,20161213,6,3511,2
1,67,20160419,5,1888,1
1,67,20160421,5,4003,2
1,67,20160825,6,1046,1
1,67,20161018,6,1874,1
1,67,20161214,6,1760,1
1,67,20160803,5,1030,1
1,67,20160614,5,1819,1
1,67,20170321,6,1828,1
1,67,20160621,5,1736,2
1,67,20170215,6,1022,2
1,67,20161107,6,4051,1
1,67,20160810,6,4140,3
1,67,20160804,6,4140,1
1,67,20170719,6,1036,1
1,67,20161213,6,4051,4
1,67,20161109,5,8201,1
1,67,20170104,6,1030,1
1,67,20170614,5,1025,1
1,67,20170704,5,1013,1
1,67,20170303,6,1027,2
1,67,20171213,6,1812,4
1,67,20170429,6,1027,1
1,67,20170616,6,1064,1
1,67,20170814,6,1203,1
1,67,20171013,6,1022,2
1,67,20171023,6,8207,1
1,67,20170711,5,8207,1
1,67,20170726,6,7185,1
1,67,20170914,5,1023,1
1,67,20171026,5,1027,1
1,67,20171010,5,4051,3
1,67,20120814,3,1769,1
1,67,20120321,3,1023,1
1,67,20130531,3,1046,1
1,67,20131126,4,1819,1
1,67,20140526,4,1786,1
1,67,20140822,3,4051,1
1,67,20140507,3,1916,1
1,67,20141001,4,1712,1
1,67,20150707,4,1262,1
1,67,20150922,3,1908,1
1,67,20160202,3,4051,1
1,67,20150818,3,4051,1
1,67,20160820,4,8220,1
1,67,20160928,4,4051,2
1,67,20160907,4,1047,1
1,67,20161010,4,4124,1
1,67,20170711,3,1812,1
1,67,20170213,4,4051,4
1,67,20170817,4,1118,1
1,67,20170809,4,1760,1
1,67,20170812,4,7185,1
1,67,20180103,3,4003,1
1,67,20120315,6,1726,1
1,67,20120904,5,1161,1
1,67,20130201,5,1283,1
1,67,20130930,6,1893,1
1,67,20130416,5,1812,1
1,67,20140211,6,1985,3
1,67,20140130,6,1845,1
1,67,20140911,5,1812,1
1,67,20140221,5,1963,1
1,67,20141007,6,3055,1
1,67,20150824,5,1022,1
1,67,20150908,6,4051,3
1,67,20150202,5,1028,1
1,67,20150908,5,4051,1
1,67,20150427,6,4266,1
1,67,20150626,6,1059,1
1,67,20150611,6,1812,1
1,67,20150831,6,1137,1
1,67,20150530,6,3056,1
1,67,20150521,6,1888,1
1,67,20151022,5,4003,1
1,67,20151013,6,3019,1
1,67,20160526,5,1013,2
1,67,20160502,5,8220,1
1,67,20160526,5,1819,1
1,67,20160709,6,8223,1
1,67,20170131,6,1711,1
1,67,20170202,6,1023,1
1,67,20170509,6,1888,2
1,67,20170310,5,1028,1
1,67,20170628,5,4051,2
1,67,20170306,6,4266,2
1,67,20171110,6,1252,1
1,67,20170314,6,1812,2
1,67,20170509,6,1986,1
1,67,20170927,6,1880,1
1,67,20171110,6,7208,1
1,67,20170613,6,1161,2
1,67,20170712,6,1047,2
1,67,20171226,6,1812,1
1,67,20180111,5,1002,1
1,67,20130416,3,1203,1
1,67,20121220,3,1137,1
1,67,20131129,4,1963,2
1,67,20150130,3,1046,1
1,67,20160420,4,4138,1
1,67,20150804,4,445,1
1,67,20160322,4,1013,1
1,67,20160510,3,1671,1
1,67,20160112,3,4051,2
1,67,20160202,3,1243,1
1,67,20160804,3,4051,1
1,67,20160919,3,4042,5
1,67,20160802,3,4042,1
1,67,20170313,3,4270,1
1,77,20161222,3,1819,1
1,67,20170403,3,1279,1
1,67,20160622,1,1929,1
1,67,20160411,3,1812,1
1,67,20130424,3,1760,1
1,67,20131216,3,1036,1
1,67,20140401,3,1821,1
1,67,20160531,4,1929,1
1,67,20160601,4,4478,1
1,67,20160317,4,1002,1
1,67,20180125,4,1772,1
1,67,20170802,4,1279,1
1,67,20171010,4,7223,1
1,67,20150205,3,4124,1
1,67,20150409,3,4065,1
1,67,20160624,4,3019,1
1,67,20160808,3,1118,1
1,67,20160718,3,4003,1
1,67,20160831,4,8211,2
1,67,20170403,3,1736,1
1,67,20170421,4,8200,1
1,67,20130121,4,1047,1
1,67,20140217,4,1819,1
1,67,20130902,4,1036,1
1,67,20140225,4,1760,1
1,67,20141006,4,1819,1
1,67,20150326,4,1893,1
1,67,20141113,3,4047,1
1,67,20150911,4,1027,1
1,67,20151105,3,1118,1
1,67,20160429,4,1028,1
1,67,20160506,4,4051,2
1,67,20160713,4,4478,1
1,67,20161102,4,1027,1
1,67,20170107,4,1828,1
1,67,20170708,4,772,1
1,67,20180213,3,1022,1
1,67,20171101,4,1851,1
1,67,20171221,4,1027,1
1,67,20140407,6,1954,1
1,67,20131107,6,1851,1
1,67,20140404,6,4132,1
1,67,20131017,6,1252,1
1,67,20131206,6,4043,1
1,67,20140527,6,1283,1
1,67,20140804,6,4070,1
1,67,20151006,6,4051,3
1,67,20150902,6,1069,1
1,67,20151028,6,4051,1
1,67,20160210,5,1023,1
1,67,20160216,5,8209,1
1,67,20160819,5,4051,3
1,67,20170225,6,1023,1
1,67,20170622,6,1894,1
1,67,20170209,6,1161,3
1,67,20170818,5,4051,1
1,67,20171114,5,4051,1
1,67,20170310,5,8222,1
1,67,20160525,5,1812,1
1,67,20170719,5,4075,1
1,67,20180213,5,7223,1
1,67,20180131,5,1025,1
1,67,20180213,5,1046,1
1,67,20121030,6,1851,1
1,67,20120410,6,1812,1
1,67,20130815,5,1022,1
1,67,20131102,5,1963,1
1,67,20130607,5,1963,1
1,67,20140206,6,4067,1
1,67,20130503,5,1963,1
1,67,20130928,6,1685,1
1,67,20140414,6,4247,1
1,67,20141030,6,1812,2
1,67,20140717,6,1678,1
1,67,20140516,6,4073,1
1,67,20150609,6,4065,1
1,67,20151016,5,4051,2
1,67,20160121,5,1888,1
1,67,20160205,6,1023,2
1,67,20151027,6,1161,2
1,67,20160219,5,1002,2
1,67,20160512,6,1812,1
1,67,20170223,6,1023,1
1,67,20161010,6,1783,2
1,67,20170711,6,1023,3
1,67,20170327,6,1120,1
1,67,20170313,5,1985,2
1,67,20180213,6,4051,1
1,67,20170728,6,1769,1
1,67,20171109,6,1714,1
1,67,20180109,6,4003,1
1,67,20171101,5,1022,1
1,87,20151222,4,4195,1
1,87,20170203,3,768,1
1,67,20121011,6,1714,1
1,67,20130410,6,1023,1
1,67,20140505,6,1027,2
1,67,20150225,6,1118,1
1,67,20150115,5,1819,2
1,67,20150307,5,1028,1
1,67,20160118,6,1812,3
1,67,20151127,6,4051,3
1,67,20160608,6,4051,1
1,67,20160212,6,1161,1
1,67,20160126,6,4266,1
1,67,20160808,5,1025,1
1,67,20161020,5,1812,1
1,67,20160907,6,1046,2
1,67,20160905,6,1022,1
1,67,20161126,6,4271,1
1,67,20170918,6,4003,1
1,67,20161118,6,1064,1
1,67,20170201,6,1812,1
1,67,20170718,5,4051,1
1,67,20171108,5,1880,1
1,67,20170421,5,1013,1
1,67,20170511,5,1736,1
1,67,20171002,6,1874,1
1,67,20170816,5,1025,1
1,67,20170920,6,1279,1
1,67,20170811,5,4051,1
1,67,20180123,5,1243,1
1,67,20130205,4,1985,1
1,67,20150305,3,1828,1
1,67,20141016,4,1066,1
1,67,20150724,3,4271,1
1,67,20160520,4,693,1
1,67,20160825,3,8222,1
1,67,20161028,3,4075,1
1,67,20170106,4,4051,1
1,67,20170113,4,4042,1
1,67,20161207,3,1046,1
1,67,20171221,3,4051,1
1,67,20180220,4,4051,2
1,67,20170728,3,1022,1
1,67,20170808,3,1279,2
1,67,20170801,3,1279,4
1,67,20170804,4,1851,1
1,67,20171218,4,1022,1
1,67,20180115,3,1023,2
1,67,20130726,4,1929,1
1,67,20130829,3,1137,1
1,67,20141215,4,1036,1
1,67,20150127,4,1839,1
1,67,20150105,4,3066,1
1,67,20150421,4,1023,1
1,67,20160225,3,4051,1
1,67,20150825,4,4003,1
1,67,20160902,3,1161,1
1,67,20151228,4,4270,1
1,67,20151103,4,4003,1
1,67,20160504,3,1030,1
1,67,20151222,4,1023,1
1,67,20170125,4,1046,1
1,67,20170419,4,1027,1
1,67,20170522,4,1985,1
1,67,20170731,3,1279,1
1,67,20170711,3,8207,1
1,67,20171130,3,7223,1
1,67,20180110,4,1047,1
1,67,20171023,4,1047,1
1,67,20130612,6,1888,1
1,67,20130718,6,1812,1
1,67,20130122,6,1173,1
1,67,20131015,6,1023,1
1,67,20130521,6,1985,2
1,67,20130221,6,1022,2
1,67,20140129,6,4138,1
1,67,20140811,5,1022,1
1,67,20131230,6,1827,2
1,67,20141218,6,1161,1
1,67,20140513,6,1022,1
1,67,20140212,6,1963,2
1,67,20150413,6,1851,1
1,67,20150810,6,449,1
1,67,20150302,6,1236,1
1,67,20150707,5,4065,1
1,67,20150424,5,1023,1
1,67,20141105,6,1743,1
1,67,20150327,6,4051,1
1,67,20160220,6,1161,2
1,67,20160627,6,4051,1
1,67,20151021,6,4245,1
1,67,20151113,6,1908,1
1,67,20151026,5,4042,1
1,67,20151119,6,1002,1
1,67,20160728,6,1064,1
1,67,20151215,6,8207,1
1,67,20161209,6,8220,1
1,67,20160929,6,1819,1
1,67,20161013,6,4051,1
1,67,20160912,6,4051,3
1,67,20170329,6,1047,1
1,67,20171006,6,7223,1
1,67,20171013,6,1769,1
1,67,20170511,6,1819,1
1,67,20170810,5,4051,4
1,67,20170308,5,1059,1
1,67,20170526,6,4075,1
1,67,20171124,5,1002,1
1,67,20171020,5,1279,2
1,67,20180113,5,4051,1
1,67,20120528,8,464,1
1,67,20130201,8,1893,1
1,67,20120921,8,1916,1
1,67,20140930,8,3511,1
1,67,20140519,8,1283,1
1,67,20130424,8,1173,1
1,67,20130322,7,1812,1
1,67,20130802,8,4081,1
1,67,20130626,8,1812,1
1,67,20150220,7,1839,1
1,67,20141025,7,1812,1
1,67,20140605,8,1982,1
1,67,20140429,7,1022,1
1,67,20140813,8,1888,2
1,67,20140722,8,1982,1
1,67,20140722,8,4043,1
1,67,20150120,8,1192,1
1,67,20140903,8,4003,1
1,67,20140906,7,4051,1
1,67,20140729,8,1916,1
1,67,20140822,8,741,1
1,67,20150223,8,1013,1
1,67,20150602,8,3056,1
1,67,20150415,8,4266,1
1,67,20141107,7,1963,1
1,67,20141027,8,1797,1
1,67,20150128,8,1046,1
1,67,20141111,8,4148,1
1,67,20141022,7,1046,1
1,67,20160322,7,4138,1
1,67,20150626,7,1046,1
1,67,20150706,8,4051,1
1,67,20150530,7,1812,1
1,67,20150821,8,1667,1
1,67,20151114,8,1118,1
1,67,20160215,8,1118,1
1,67,20151019,8,1025,1
1,67,20150714,8,1828,1
1,67,20150618,8,1964,1
1,67,20160213,7,1118,1
1,67,20150529,7,1916,1
1,67,20160222,8,4051,5
1,67,20151214,8,1874,1
1,67,20151207,8,1874,1
1,67,20150723,7,1827,1
1,67,20151130,7,1179,1
1,67,20160624,7,4003,1
1,67,20150729,7,1812,1
1,67,20160622,7,4003,1
1,67,20160613,8,1030,1
1,67,20151103,8,1022,1
1,67,20150911,8,1908,1
1,67,20151109,7,1874,1
1,67,20160928,8,1279,1
1,67,20160125,8,4140,2
1,67,20160319,7,4051,2
1,67,20160504,8,4003,2
1,67,20160601,8,4466,1
1,67,20160307,8,4051,2
1,67,20161122,8,4051,1
1,67,20160517,7,1022,1
1,67,20160512,7,1132,1
1,67,20161111,8,4003,1
1,67,20160630,7,1760,1
1,67,20160910,7,1046,1
1,67,20160912,7,1030,1
1,67,20170323,8,4270,2
1,67,20170920,8,1963,1
1,67,20161206,8,1929,1
1,67,20170316,8,4003,2
1,67,,7,3076,2
1,67,20170707,8,4051,2
1,67,20170522,7,1896,1
1,67,20170912,8,1819,2
1,67,20170901,8,4051,2
1,67,20180214,8,7232,1
1,67,20171108,8,1022,2
1,67,20171213,7,1677,1
1,67,20180125,8,4143,1
1,69,20151203,4,1002,1
1,69,20160811,4,1760,1
1,67,20140130,6,4098,1
1,67,20131211,6,1036,2
1,67,20140214,6,1023,1
1,67,20140627,6,1812,1
1,67,20131106,6,1812,1
1,67,20140618,6,4138,1
1,67,20141120,6,1839,1
1,67,20140512,6,1888,1
1,67,20141006,6,1036,1
1,67,20150220,6,1929,1
1,67,20150330,6,1023,1
1,67,20151117,5,3007,1
1,67,20160223,6,4069,1
1,67,20150812,6,4051,2
1,67,20150825,6,1827,1
1,67,20160518,6,1047,2
1,67,20160517,6,4051,2
1,67,20161222,5,4051,5
1,67,20170306,5,4042,1
1,67,20161130,5,1076,2
1,67,20160518,6,4042,2
1,67,20170614,6,1059,1
1,67,20170923,5,4051,2
1,67,20170713,6,1203,1
1,67,20140116,4,1916,1
1,67,20150414,4,4042,1
1,67,20120209,6,1946,1
1,67,20120814,6,1985,1
1,67,20121001,6,1987,1
1,67,20120322,6,1173,1
1,67,20120216,6,1066,1
1,67,20121024,6,1812,1
1,67,20121026,6,1059,1
1,67,20121120,5,1156,1
1,67,20121227,6,1198,1
1,67,20120730,6,1851,1
1,67,20120410,5,1118,1
1,67,20130123,6,1812,1
1,67,20120814,6,1025,1
1,67,20130730,6,1678,1
1,67,20130109,6,1030,1
1,67,20120711,6,1812,1
1,67,20121008,5,1036,1
1,67,20130122,6,638,1
1,67,20130529,5,1047,1
1,67,20120912,6,1916,1
1,67,20130223,5,1285,1
1,67,20130904,6,1161,1
1,67,20130726,6,1027,1
1,67,20130311,6,1025,1
1,67,20141201,6,1022,1
1,67,20150309,6,4288,1
1,67,20130221,6,1023,1
1,67,20130408,6,1929,1
1,67,20121115,6,1724,1
1,67,20130715,6,1066,1
1,67,20130919,6,1002,1
1,67,20130111,5,1023,1
1,67,20130703,6,4071,1
1,67,20130710,5,4063,1
1,67,20130805,6,1013,1
1,67,20130703,5,4043,1
1,67,20130522,6,1283,1
1,67,20130627,6,1046,2
1,67,20140204,6,1908,1
